abs_observed_ordered_shift,both_correct,comparison_a,comparison_b,correct_a,correct_b,entropy_a,entropy_b,expected_a,expected_b,expected_shift,margin_a,margin_b,observed_ordered_shift,pair_id,pred_a,pred_b,pred_shift,shift_direction_match,target,value
0.11308085107429067,0,Class B objects,Class A objects,0,0,0.622027216223979,1.0052574169916315,tiny,huge,3.0,-2.196415901184082,-2.3824143409729004,0.11308085107429067,size-v2-neutral-p0003-Class_B_objects-vs-Class_A_objects,small,small,0.0,1,3 centimeters,3
0.1077818581522545,0,Class A objects,Class C objects,0,0,1.0052574169916315,0.6423233552651424,huge,tiny,-3.0,-2.3824143409729004,-2.1366982460021973,-0.1077818581522545,size-v2-neutral-p0003-Class_A_objects-vs-Class_C_objects,small,small,0.0,1,3 centimeters,3
0.06337895880009237,0,Class D objects,Class A objects,0,0,0.8505174720986509,1.0052574169916315,tiny,huge,3.0,-1.7800827026367188,-2.3824143409729004,0.06337895880009237,size-v2-neutral-p0003-Class_D_objects-vs-Class_A_objects,small,small,0.0,1,3 centimeters,3
0.027322713756381845,0,Class E objects,Class A objects,0,0,0.7027282803372907,1.0052574169916315,tiny,huge,3.0,-2.417736053466797,-2.3824143409729004,0.027322713756381845,size-v2-neutral-p0003-Class_E_objects-vs-Class_A_objects,small,small,0.0,1,3 centimeters,3
0.1353475331946532,0,Class F objects,Class A objects,0,0,0.9781081528040518,1.0052574169916315,tiny,huge,3.0,-2.0878705978393555,-2.3824143409729004,-0.1353475331946532,size-v2-neutral-p0003-Class_F_objects-vs-Class_A_objects,small,small,0.0,0,3 centimeters,3
0.053525782311702796,0,Class C objects,Class A objects,0,0,0.8388393745849714,0.6181019832715229,tiny,huge,3.0,-1.795100212097168,-3.5900511741638184,-0.053525782311702796,size-v2-neutral-p0008-Class_C_objects-vs-Class_A_objects,small,small,0.0,0,8 centimeters,8
0.03725474347873314,0,Class D objects,Class A objects,0,0,0.7677364391139365,0.6181019832715229,tiny,huge,3.0,-1.6655550003051758,-3.5900511741638184,0.03725474347873314,size-v2-neutral-p0008-Class_D_objects-vs-Class_A_objects,small,small,0.0,1,8 centimeters,8
0.019350515332491547,0,Class A objects,Class E objects,0,0,0.6181019832715229,0.5555134746298138,huge,tiny,-3.0,-3.5900511741638184,-2.3029584884643555,-0.019350515332491547,size-v2-neutral-p0008-Class_A_objects-vs-Class_E_objects,small,small,0.0,1,8 centimeters,8
0.21582908072541107,0,Class A objects,Class F objects,0,0,0.6181019832715229,0.9600066098137292,huge,tiny,-3.0,-3.5900511741638184,-2.0943374633789062,0.21582908072541107,size-v2-neutral-p0008-Class_A_objects-vs-Class_F_objects,small,small,0.0,0,8 centimeters,8
0.21218292022906882,0,Class A objects,Class B objects,0,0,0.7275383061268694,0.7780324272055474,huge,large,-1.0,-3.6666717529296875,-2.161113739013672,0.21218292022906882,size-v2-neutral-p0015-Class_A_objects-vs-Class_B_objects,small,small,0.0,0,15 centimeters,15
0.014183933542843308,0,Class C objects,Class A objects,0,0,0.4905416094035308,0.7275383061268694,tiny,huge,3.0,-2.37532377243042,-3.6666717529296875,-0.014183933542843308,size-v2-neutral-p0015-Class_C_objects-vs-Class_A_objects,small,small,0.0,0,15 centimeters,15
0.04823610159981229,0,Class A objects,Class D objects,0,0,0.7275383061268694,0.5643868197496221,huge,tiny,-3.0,-3.6666717529296875,-1.857858657836914,-0.04823610159981229,size-v2-neutral-p0015-Class_A_objects-vs-Class_D_objects,small,small,0.0,1,15 centimeters,15
0.007839823085772468,0,Class A objects,Class E objects,0,0,0.7275383061268694,0.3356385016828423,huge,tiny,-3.0,-3.6666717529296875,-2.696652889251709,-0.007839823085772468,size-v2-neutral-p0015-Class_A_objects-vs-Class_E_objects,small,small,0.0,1,15 centimeters,15
0.12104654512753621,0,Class F objects,Class A objects,0,0,0.7540405273977945,0.7275383061268694,tiny,huge,3.0,-2.255324363708496,-3.6666717529296875,-0.12104654512753621,size-v2-neutral-p0015-Class_F_objects-vs-Class_A_objects,small,small,0.0,0,15 centimeters,15
