abs_observed_ordered_shift,both_correct,comparison_a,comparison_b,correct_a,correct_b,entropy_a,entropy_b,expected_a,expected_b,expected_shift,margin_a,margin_b,observed_ordered_shift,pair_id,pred_a,pred_b,pred_shift,shift_direction_match,target,value
0.25072583086424727,0,an ant,a house mouse,0,0,0.8836458148109435,0.5555478370086879,huge,tiny,-3.0,-4.664995193481445,-3.169675827026367,-0.25072583086424727,size-v1_3b-p0003-an_ant-vs-a_house_mouse,small,small,0.0,1,3 centimeters,3
0.3253702538315859,0,an ant,a domestic cat,0,0,0.8836458148109435,0.5819539602424317,huge,tiny,-3.0,-4.664995193481445,-2.442026138305664,-0.3253702538315859,size-v1_3b-p0003-an_ant-vs-a_domestic_cat,small,small,0.0,1,3 centimeters,3
0.31861100123678154,0,an ant,a labrador dog,0,0,0.8836458148109435,0.3972642923395606,huge,tiny,-3.0,-4.664995193481445,-3.3022289276123047,-0.31861100123678154,size-v1_3b-p0003-an_ant-vs-a_labrador_dog,small,small,0.0,1,3 centimeters,3
0.23594797083528074,0,an ant,an adult human,0,0,0.8836458148109435,0.6373385058918178,huge,tiny,-3.0,-4.664995193481445,-2.8429737091064453,-0.23594797083528074,size-v1_3b-p0003-an_ant-vs-an_adult_human,small,small,0.0,1,3 centimeters,3
0.3247960690691838,0,an african elephant,an ant,0,0,0.7918780193294732,0.8836458148109435,tiny,huge,3.0,-1.7841196060180664,-4.664995193481445,0.3247960690691838,size-v1_3b-p0003-an_african_elephant-vs-an_ant,small,small,0.0,1,3 centimeters,3
0.10341350925515447,0,a domestic cat,an ant,0,0,0.6452629093814897,0.9336384536055238,tiny,huge,3.0,-3.201295852661133,-4.493318557739258,0.10341350925515447,size-v1_3b-p0008-a_domestic_cat-vs-an_ant,small,small,0.0,1,8 centimeters,8
0.19800557213011238,0,a labrador dog,an ant,0,0,0.4648429467036058,0.9336384536055238,tiny,huge,3.0,-3.4710235595703125,-4.493318557739258,0.19800557213011238,size-v1_3b-p0008-a_labrador_dog-vs-an_ant,small,small,0.0,1,8 centimeters,8
0.10572814026843669,0,an ant,an adult human,0,0,0.9336384536055238,0.6473276077232536,huge,tiny,-3.0,-4.493318557739258,-3.2004623413085938,-0.10572814026843669,size-v1_3b-p0008-an_ant-vs-an_adult_human,small,small,0.0,1,8 centimeters,8
0.12922723033410288,0,an ant,an african elephant,0,0,0.9336384536055238,0.7346431874655284,huge,tiny,-3.0,-4.493318557739258,-2.565768241882324,-0.12922723033410288,size-v1_3b-p0008-an_ant-vs-an_african_elephant,small,small,0.0,1,8 centimeters,8
0.12657560237015786,0,an ant,a house mouse,0,0,0.9471897680240285,0.7794531394573819,huge,large,-1.0,-4.464616775512695,-0.15134716033935547,0.12657560237015786,size-v1_3b-p0015-an_ant-vs-a_house_mouse,small,small,0.0,0,15 centimeters,15
0.16324708009433087,0,an ant,a domestic cat,0,0,0.9471897680240285,0.6669220648144357,huge,tiny,-3.0,-4.464616775512695,-2.9179086685180664,-0.16324708009433087,size-v1_3b-p0015-an_ant-vs-a_domestic_cat,small,small,0.0,1,15 centimeters,15
