abs_observed_ordered_shift,both_correct,comparison_a,comparison_b,correct_a,correct_b,entropy_a,entropy_b,expected_a,expected_b,expected_shift,margin_a,margin_b,observed_ordered_shift,pair_id,pred_a,pred_b,pred_shift,shift_direction_match,target,value
nan,0,an ant,a house mouse,0,0,1.1883933480692366,0.4319519737263252,huge,tiny,nan,-1.8442983627319336,-2.348602294921875,nan,size-v1_1-p0003-an_ant-vs-a_house_mouse,small,small,nan,0,3 centimeters,3
nan,0,an ant,a domestic cat,0,0,1.1883933480692366,0.606115348776077,huge,tiny,nan,-1.8442983627319336,-2.082219123840332,nan,size-v1_1-p0003-an_ant-vs-a_domestic_cat,small,small,nan,0,3 centimeters,3
nan,0,an ant,a labrador dog,0,0,1.1883933480692366,0.5878431281106447,huge,tiny,nan,-1.8442983627319336,-3.239612579345703,nan,size-v1_1-p0003-an_ant-vs-a_labrador_dog,small,small,nan,0,3 centimeters,3
nan,0,an ant,an adult human,0,0,1.1883933480692366,0.7834172961645909,huge,tiny,nan,-1.8442983627319336,-2.050130844116211,nan,size-v1_1-p0003-an_ant-vs-an_adult_human,small,small,nan,0,3 centimeters,3
nan,0,an ant,an african elephant,0,0,1.1883933480692366,0.5895959369484258,huge,tiny,nan,-1.8442983627319336,-2.5583295822143555,nan,size-v1_1-p0003-an_ant-vs-an_african_elephant,small,small,nan,0,3 centimeters,3
nan,0,an ant,a domestic cat,0,0,1.0710324684912356,0.7724660778558594,huge,tiny,nan,-2.270594596862793,-2.205425262451172,nan,size-v1_1-p0008-an_ant-vs-a_domestic_cat,small,small,nan,0,8 centimeters,8
nan,0,an ant,a labrador dog,0,0,1.0710324684912356,0.5090476899903781,huge,tiny,nan,-2.270594596862793,-3.419454574584961,nan,size-v1_1-p0008-an_ant-vs-a_labrador_dog,small,small,nan,0,8 centimeters,8
nan,0,an ant,an adult human,0,0,1.0710324684912356,0.6710063617295978,huge,tiny,nan,-2.270594596862793,-2.0047101974487305,nan,size-v1_1-p0008-an_ant-vs-an_adult_human,small,small,nan,0,8 centimeters,8
nan,0,an ant,an african elephant,0,0,1.0710324684912356,0.6320855528978125,huge,tiny,nan,-2.270594596862793,-1.943833351135254,nan,size-v1_1-p0008-an_ant-vs-an_african_elephant,small,small,nan,0,8 centimeters,8
nan,0,an ant,a house mouse,0,0,1.1456646124943441,0.6713006780698679,huge,large,nan,-1.9002294540405273,-2.129563331604004,nan,size-v1_1-p0015-an_ant-vs-a_house_mouse,small,small,nan,0,15 centimeters,15
nan,0,an ant,a domestic cat,0,0,1.1456646124943441,0.5933429649289734,huge,tiny,nan,-1.9002294540405273,-2.4803924560546875,nan,size-v1_1-p0015-an_ant-vs-a_domestic_cat,small,small,nan,0,15 centimeters,15
nan,0,an ant,a labrador dog,0,0,1.1456646124943441,0.4408528774275624,huge,tiny,nan,-1.9002294540405273,-3.552236557006836,nan,size-v1_1-p0015-an_ant-vs-a_labrador_dog,small,small,nan,0,15 centimeters,15
nan,0,an ant,an adult human,0,0,1.1456646124943441,0.32943298572932966,huge,tiny,nan,-1.9002294540405273,-2.536439895629883,nan,size-v1_1-p0015-an_ant-vs-an_adult_human,small,small,nan,0,15 centimeters,15
nan,0,an ant,an african elephant,0,0,1.1456646124943441,0.3731138900619655,huge,tiny,nan,-1.9002294540405273,-2.66094970703125,nan,size-v1_1-p0015-an_ant-vs-an_african_elephant,small,small,nan,0,15 centimeters,15
nan,0,a house mouse,a domestic cat,0,0,0.6713006780698679,0.5933429649289734,large,tiny,nan,-2.129563331604004,-2.4803924560546875,nan,size-v1_1-p0015-a_house_mouse-vs-a_domestic_cat,small,small,nan,0,15 centimeters,15
nan,0,a house mouse,a labrador dog,0,0,0.6713006780698679,0.4408528774275624,large,tiny,nan,-2.129563331604004,-3.552236557006836,nan,size-v1_1-p0015-a_house_mouse-vs-a_labrador_dog,small,small,nan,0,15 centimeters,15
nan,0,a house mouse,an adult human,0,0,0.6713006780698679,0.32943298572932966,large,tiny,nan,-2.129563331604004,-2.536439895629883,nan,size-v1_1-p0015-a_house_mouse-vs-an_adult_human,small,small,nan,0,15 centimeters,15
nan,0,a house mouse,an african elephant,0,0,0.6713006780698679,0.3731138900619655,large,tiny,nan,-2.129563331604004,-2.66094970703125,nan,size-v1_1-p0015-a_house_mouse-vs-an_african_elephant,small,small,nan,0,15 centimeters,15
nan,0,an ant,a domestic cat,0,1,1.2986025240267776,0.6705117573151087,huge,small,nan,-0.6198539733886719,2.1144752502441406,nan,size-v1_1-p0025-an_ant-vs-a_domestic_cat,large,small,nan,0,25 centimeters,25
nan,0,an ant,a labrador dog,0,0,1.2986025240267776,0.49965491542408025,huge,tiny,nan,-0.6198539733886719,-3.394131660461426,nan,size-v1_1-p0025-an_ant-vs-a_labrador_dog,large,small,nan,0,25 centimeters,25
nan,0,an ant,an adult human,0,0,1.2986025240267776,0.7362362650418898,huge,tiny,nan,-0.6198539733886719,-2.1720361709594727,nan,size-v1_1-p0025-an_ant-vs-an_adult_human,large,small,nan,0,25 centimeters,25
nan,0,an ant,an african elephant,0,0,1.2986025240267776,0.36199171935343394,huge,tiny,nan,-0.6198539733886719,-2.679293632507324,nan,size-v1_1-p0025-an_ant-vs-an_african_elephant,large,small,nan,0,25 centimeters,25
nan,0,a house mouse,a domestic cat,0,1,0.9036500904414214,0.6705117573151087,huge,small,nan,-2.580221176147461,2.1144752502441406,nan,size-v1_1-p0025-a_house_mouse-vs-a_domestic_cat,small,small,nan,0,25 centimeters,25
nan,0,a house mouse,a labrador dog,0,0,0.9036500904414214,0.49965491542408025,huge,tiny,nan,-2.580221176147461,-3.394131660461426,nan,size-v1_1-p0025-a_house_mouse-vs-a_labrador_dog,small,small,nan,0,25 centimeters,25
nan,0,a house mouse,an adult human,0,0,0.9036500904414214,0.7362362650418898,huge,tiny,nan,-2.580221176147461,-2.1720361709594727,nan,size-v1_1-p0025-a_house_mouse-vs-an_adult_human,small,small,nan,0,25 centimeters,25
nan,0,a house mouse,an african elephant,0,0,0.9036500904414214,0.36199171935343394,huge,tiny,nan,-2.580221176147461,-2.679293632507324,nan,size-v1_1-p0025-a_house_mouse-vs-an_african_elephant,small,small,nan,0,25 centimeters,25
nan,0,a domestic cat,a labrador dog,1,0,0.6705117573151087,0.49965491542408025,small,tiny,nan,2.1144752502441406,-3.394131660461426,nan,size-v1_1-p0025-a_domestic_cat-vs-a_labrador_dog,small,small,nan,0,25 centimeters,25
nan,0,a domestic cat,an adult human,1,0,0.6705117573151087,0.7362362650418898,small,tiny,nan,2.1144752502441406,-2.1720361709594727,nan,size-v1_1-p0025-a_domestic_cat-vs-an_adult_human,small,small,nan,0,25 centimeters,25
nan,0,a domestic cat,an african elephant,1,0,0.6705117573151087,0.36199171935343394,small,tiny,nan,2.1144752502441406,-2.679293632507324,nan,size-v1_1-p0025-a_domestic_cat-vs-an_african_elephant,small,small,nan,0,25 centimeters,25
nan,0,an ant,a labrador dog,0,1,1.1292729462580786,0.4307092558086869,huge,small,nan,-1.4109973907470703,2.9967575073242188,nan,size-v1_1-p0040-an_ant-vs-a_labrador_dog,large,small,nan,0,40 centimeters,40
nan,0,an ant,an adult human,0,0,1.1292729462580786,0.8024609519161838,huge,tiny,nan,-1.4109973907470703,-1.9016799926757812,nan,size-v1_1-p0040-an_ant-vs-an_adult_human,large,small,nan,0,40 centimeters,40
nan,0,an ant,an african elephant,0,0,1.1292729462580786,0.4121623339571526,huge,tiny,nan,-1.4109973907470703,-2.5830440521240234,nan,size-v1_1-p0040-an_ant-vs-an_african_elephant,large,small,nan,0,40 centimeters,40
nan,0,a house mouse,a labrador dog,0,1,0.7669168862627089,0.4307092558086869,huge,small,nan,-2.969266891479492,2.9967575073242188,nan,size-v1_1-p0040-a_house_mouse-vs-a_labrador_dog,small,small,nan,0,40 centimeters,40
nan,0,a house mouse,an adult human,0,0,0.7669168862627089,0.8024609519161838,huge,tiny,nan,-2.969266891479492,-1.9016799926757812,nan,size-v1_1-p0040-a_house_mouse-vs-an_adult_human,small,small,nan,0,40 centimeters,40
nan,0,a house mouse,an african elephant,0,0,0.7669168862627089,0.4121623339571526,huge,tiny,nan,-2.969266891479492,-2.5830440521240234,nan,size-v1_1-p0040-a_house_mouse-vs-an_african_elephant,small,small,nan,0,40 centimeters,40
nan,0,a labrador dog,an adult human,1,0,0.4307092558086869,0.8024609519161838,small,tiny,nan,2.9967575073242188,-1.9016799926757812,nan,size-v1_1-p0040-a_labrador_dog-vs-an_adult_human,small,small,nan,0,40 centimeters,40
nan,0,a labrador dog,an african elephant,1,0,0.4307092558086869,0.4121623339571526,small,tiny,nan,2.9967575073242188,-2.5830440521240234,nan,size-v1_1-p0040-a_labrador_dog-vs-an_african_elephant,small,small,nan,0,40 centimeters,40
nan,0,an ant,a domestic cat,0,0,1.2173708052771266,1.0709230292922371,huge,large,nan,-1.2395038604736328,-0.8290576934814453,nan,size-v1_1-p0060-an_ant-vs-a_domestic_cat,small,small,nan,0,60 centimeters,60
nan,0,an ant,an adult human,0,0,1.2173708052771266,0.5129169858880669,huge,tiny,nan,-1.2395038604736328,-1.8779449462890625,nan,size-v1_1-p0060-an_ant-vs-an_adult_human,small,small,nan,0,60 centimeters,60
nan,0,an ant,an african elephant,0,0,1.2173708052771266,0.42269150048846693,huge,tiny,nan,-1.2395038604736328,-2.3045945167541504,nan,size-v1_1-p0060-an_ant-vs-an_african_elephant,small,small,nan,0,60 centimeters,60
nan,0,a house mouse,a domestic cat,0,0,0.5920798968494211,1.0709230292922371,huge,large,nan,-3.6762962341308594,-0.8290576934814453,nan,size-v1_1-p0060-a_house_mouse-vs-a_domestic_cat,small,small,nan,0,60 centimeters,60
