abs_observed_ordered_shift,both_correct,comparison_a,comparison_b,correct_a,correct_b,entropy_a,entropy_b,expected_a,expected_b,expected_shift,margin_a,margin_b,observed_ordered_shift,pair_id,pred_a,pred_b,pred_shift,shift_direction_match,target,value
0.7228972039477295,0,Type B dax rods,Type A dax rods,0,0,0.43488689512057493,0.6272833254456489,tiny,huge,3.0,-4.680234909057617,-3.220808982849121,0.7228972039477295,size-v2-fictional_semantic-p0003-Type_B_dax_rods-vs-Type_A_dax_rods,small,large,1.0,1,3 centimeters,3
0.7182180743853621,0,Type C dax rods,Type A dax rods,0,0,0.4537778737106868,0.6272833254456489,tiny,huge,3.0,-4.579936981201172,-3.220808982849121,0.7182180743853621,size-v2-fictional_semantic-p0003-Type_C_dax_rods-vs-Type_A_dax_rods,small,large,1.0,1,3 centimeters,3
0.6528874967570253,0,Type A dax rods,Type D dax rods,0,0,0.6272833254456489,0.5458162995417773,huge,tiny,-3.0,-3.220808982849121,-4.9644060134887695,-0.6528874967570253,size-v2-fictional_semantic-p0003-Type_A_dax_rods-vs-Type_D_dax_rods,large,small,-1.0,1,3 centimeters,3
0.5262159387487431,0,Type E dax rods,Type A dax rods,0,0,0.6710089438869273,0.6272833254456489,tiny,huge,3.0,-4.995937347412109,-3.220808982849121,0.5262159387487431,size-v2-fictional_semantic-p0003-Type_E_dax_rods-vs-Type_A_dax_rods,small,large,1.0,1,3 centimeters,3
0.4348814430420338,0,Type F dax rods,Type A dax rods,0,0,0.7630960645629749,0.6272833254456489,tiny,huge,3.0,-3.8574142456054688,-3.220808982849121,0.4348814430420338,size-v2-fictional_semantic-p0003-Type_F_dax_rods-vs-Type_A_dax_rods,small,large,1.0,1,3 centimeters,3
0.5023396907541857,0,Type A dax rods,Type C dax rods,0,0,0.7738919746290451,0.6208552658044524,huge,tiny,-3.0,-2.8952932357788086,-4.819698333740234,-0.5023396907541857,size-v2-fictional_semantic-p0008-Type_A_dax_rods-vs-Type_C_dax_rods,large,small,-1.0,1,8 centimeters,8
0.419817025902701,0,Type A dax rods,Type D dax rods,0,0,0.7738919746290451,0.691070885866821,huge,tiny,-3.0,-2.8952932357788086,-5.237631797790527,-0.419817025902701,size-v2-fictional_semantic-p0008-Type_A_dax_rods-vs-Type_D_dax_rods,large,small,-1.0,1,8 centimeters,8
0.3953835278299982,0,Type A dax rods,Type E dax rods,0,0,0.7738919746290451,0.6910929926559544,huge,tiny,-3.0,-2.8952932357788086,-5.223674774169922,-0.3953835278299982,size-v2-fictional_semantic-p0008-Type_A_dax_rods-vs-Type_E_dax_rods,large,small,-1.0,1,8 centimeters,8
0.3688135287699199,0,Type F dax rods,Type A dax rods,0,0,0.7271688591237251,0.7738919746290451,tiny,huge,3.0,-4.477911949157715,-2.8952932357788086,0.3688135287699199,size-v2-fictional_semantic-p0008-Type_F_dax_rods-vs-Type_A_dax_rods,small,large,1.0,1,8 centimeters,8
0.009848999944392922,0,Type B dax rods,Type A dax rods,1,0,0.5271225583000069,0.6526353579911166,large,huge,1.0,1.649308681488037,-3.031282424926758,-0.009848999944392922,size-v2-fictional_semantic-p0015-Type_B_dax_rods-vs-Type_A_dax_rods,large,large,0.0,0,15 centimeters,15
0.6832373667338312,0,Type C dax rods,Type A dax rods,0,0,0.5142484771353149,0.6526353579911166,tiny,huge,3.0,-4.747063636779785,-3.031282424926758,0.6832373667338312,size-v2-fictional_semantic-p0015-Type_C_dax_rods-vs-Type_A_dax_rods,small,large,1.0,1,15 centimeters,15
0.7263318229652527,0,Type D dax rods,Type A dax rods,0,0,0.41716675431877803,0.6526353579911166,tiny,huge,3.0,-5.154267311096191,-3.031282424926758,0.7263318229652527,size-v2-fictional_semantic-p0015-Type_D_dax_rods-vs-Type_A_dax_rods,small,large,1.0,1,15 centimeters,15
0.5838867070072344,0,Type E dax rods,Type A dax rods,0,0,0.6099833960272637,0.6526353579911166,tiny,huge,3.0,-5.492935657501221,-3.031282424926758,0.5838867070072344,size-v2-fictional_semantic-p0015-Type_E_dax_rods-vs-Type_A_dax_rods,small,large,1.0,1,15 centimeters,15
0.5489140082852804,0,Type A dax rods,Type F dax rods,0,0,0.6526353579911166,0.6765096301705762,huge,tiny,-3.0,-3.031282424926758,-4.38405704498291,-0.5489140082852804,size-v2-fictional_semantic-p0015-Type_A_dax_rods-vs-Type_F_dax_rods,large,small,-1.0,1,15 centimeters,15
0.6930863666782241,0,Type C dax rods,Type B dax rods,0,1,0.5142484771353149,0.5271225583000069,tiny,large,2.0,-4.747063636779785,1.649308681488037,0.6930863666782241,size-v2-fictional_semantic-p0015-Type_C_dax_rods-vs-Type_B_dax_rods,small,large,1.0,1,15 centimeters,15
0.7361808229096456,0,Type D dax rods,Type B dax rods,0,1,0.41716675431877803,0.5271225583000069,tiny,large,2.0,-5.154267311096191,1.649308681488037,0.7361808229096456,size-v2-fictional_semantic-p0015-Type_D_dax_rods-vs-Type_B_dax_rods,small,large,1.0,1,15 centimeters,15
0.5937357069516274,0,Type E dax rods,Type B dax rods,0,1,0.6099833960272637,0.5271225583000069,tiny,large,2.0,-5.492935657501221,1.649308681488037,0.5937357069516274,size-v2-fictional_semantic-p0015-Type_E_dax_rods-vs-Type_B_dax_rods,small,large,1.0,1,15 centimeters,15
0.5587630082296733,0,Type F dax rods,Type B dax rods,0,1,0.6765096301705762,0.5271225583000069,tiny,large,2.0,-4.38405704498291,1.649308681488037,0.5587630082296733,size-v2-fictional_semantic-p0015-Type_F_dax_rods-vs-Type_B_dax_rods,small,large,1.0,1,15 centimeters,15
0.6788141694503813,0,Type A dax rods,Type C dax rods,0,1,0.7194398537444466,0.41157453777240854,huge,small,-2.0,-3.044649124145508,2.1255273818969727,-0.6788141694503813,size-v2-fictional_semantic-p0025-Type_A_dax_rods-vs-Type_C_dax_rods,large,small,-1.0,1,25 centimeters,25
0.6890426296125294,0,Type A dax rods,Type D dax rods,0,0,0.7194398537444466,0.3686842626644543,huge,tiny,-3.0,-3.044649124145508,-5.1469926834106445,-0.6890426296125294,size-v2-fictional_semantic-p0025-Type_A_dax_rods-vs-Type_D_dax_rods,large,small,-1.0,1,25 centimeters,25
0.22979404276767834,0,Type A dax rods,Type E dax rods,0,0,0.7194398537444466,0.7403685458082288,huge,tiny,-3.0,-3.044649124145508,-5.522601127624512,-0.22979404276767834,size-v2-fictional_semantic-p0025-Type_A_dax_rods-vs-Type_E_dax_rods,large,large,0.0,1,25 centimeters,25
0.49870211262364084,0,Type A dax rods,Type F dax rods,0,0,0.7194398537444466,0.6671249057905176,huge,tiny,-3.0,-3.044649124145508,-4.442678928375244,-0.49870211262364084,size-v2-fictional_semantic-p0025-Type_A_dax_rods-vs-Type_F_dax_rods,large,small,-1.0,1,25 centimeters,25
0.69927178314467,0,Type C dax rods,Type B dax rods,1,0,0.41157453777240854,0.6433550174601278,small,huge,2.0,2.1255273818969727,-3.419452667236328,0.69927178314467,size-v2-fictional_semantic-p0025-Type_C_dax_rods-vs-Type_B_dax_rods,small,large,1.0,1,25 centimeters,25
0.709500243306818,0,Type B dax rods,Type D dax rods,0,0,0.6433550174601278,0.3686842626644543,huge,tiny,-3.0,-3.419452667236328,-5.1469926834106445,-0.709500243306818,size-v2-fictional_semantic-p0025-Type_B_dax_rods-vs-Type_D_dax_rods,large,small,-1.0,1,25 centimeters,25
0.250251656461967,0,Type B dax rods,Type E dax rods,0,0,0.6433550174601278,0.7403685458082288,huge,tiny,-3.0,-3.419452667236328,-5.522601127624512,-0.250251656461967,size-v2-fictional_semantic-p0025-Type_B_dax_rods-vs-Type_E_dax_rods,large,large,0.0,1,25 centimeters,25
0.5191597263179295,0,Type B dax rods,Type F dax rods,0,0,0.6433550174601278,0.6671249057905176,huge,tiny,-3.0,-3.419452667236328,-4.442678928375244,-0.5191597263179295,size-v2-fictional_semantic-p0025-Type_B_dax_rods-vs-Type_F_dax_rods,large,small,-1.0,1,25 centimeters,25
0.010228460162148068,0,Type C dax rods,Type D dax rods,1,0,0.41157453777240854,0.3686842626644543,small,tiny,-1.0,2.1255273818969727,-5.1469926834106445,-0.010228460162148068,size-v2-fictional_semantic-p0025-Type_C_dax_rods-vs-Type_D_dax_rods,small,small,0.0,1,25 centimeters,25
0.44902012668270297,0,Type E dax rods,Type C dax rods,0,1,0.7403685458082288,0.41157453777240854,tiny,small,1.0,-5.522601127624512,2.1255273818969727,-0.44902012668270297,size-v2-fictional_semantic-p0025-Type_E_dax_rods-vs-Type_C_dax_rods,large,small,-1.0,0,25 centimeters,25
0.18011205682674047,0,Type C dax rods,Type F dax rods,1,0,0.41157453777240854,0.6671249057905176,small,tiny,-1.0,2.1255273818969727,-4.442678928375244,0.18011205682674047,size-v2-fictional_semantic-p0025-Type_C_dax_rods-vs-Type_F_dax_rods,small,small,0.0,0,25 centimeters,25
0.7010884294376003,0,Type A dax rods,Type D dax rods,0,1,0.7467289175190285,0.3186876958259059,huge,small,-2.0,-2.895979881286621,2.489471435546875,-0.7010884294376003,size-v2-fictional_semantic-p0040-Type_A_dax_rods-vs-Type_D_dax_rods,large,small,-1.0,1,40 centimeters,40
0.39710729168496295,0,Type A dax rods,Type E dax rods,0,0,0.7467289175190285,0.6987784927847865,huge,tiny,-3.0,-2.895979881286621,-5.584297180175781,-0.39710729168496295,size-v2-fictional_semantic-p0040-Type_A_dax_rods-vs-Type_E_dax_rods,large,small,-1.0,1,40 centimeters,40
0.2574379436690748,0,Type A dax rods,Type F dax rods,0,0,0.7467289175190285,0.7483637900070189,huge,tiny,-3.0,-2.895979881286621,-4.628983974456787,-0.2574379436690748,size-v2-fictional_semantic-p0040-Type_A_dax_rods-vs-Type_F_dax_rods,large,large,0.0,1,40 centimeters,40
0.5835290549870233,0,Type B dax rods,Type D dax rods,0,1,0.7494966160951905,0.3186876958259059,huge,small,-2.0,-3.5497632026672363,2.489471435546875,-0.5835290549870233,size-v2-fictional_semantic-p0040-Type_B_dax_rods-vs-Type_D_dax_rods,large,small,-1.0,1,40 centimeters,40
0.279547917234386,0,Type E dax rods,Type B dax rods,0,0,0.6987784927847865,0.7494966160951905,tiny,huge,3.0,-5.584297180175781,-3.5497632026672363,0.279547917234386,size-v2-fictional_semantic-p0040-Type_E_dax_rods-vs-Type_B_dax_rods,small,large,1.0,1,40 centimeters,40
0.13987856921849784,0,Type B dax rods,Type F dax rods,0,0,0.7494966160951905,0.7483637900070189,huge,tiny,-3.0,-3.5497632026672363,-4.628983974456787,-0.13987856921849784,size-v2-fictional_semantic-p0040-Type_B_dax_rods-vs-Type_F_dax_rods,large,large,0.0,1,40 centimeters,40
