abs_observed_ordered_shift,both_correct,comparison_a,comparison_b,correct_a,correct_b,entropy_a,entropy_b,expected_a,expected_b,expected_shift,margin_a,margin_b,observed_ordered_shift,pair_id,pred_a,pred_b,pred_shift,shift_direction_match,target,value
0.23499027773561743,0,Scale class 30 objects,Scale class 60 objects,0,1,0.9954509430391595,0.8597440214356147,large,small,-1.0,-0.03872394561767578,0.660466194152832,-0.23499027773561743,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_60_objects,small,small,0.0,1,45 centimeters,45
0.30698184381753757,0,Scale class 120 objects,Scale class 30 objects,0,0,0.7827678761824448,0.9954509430391595,tiny,large,2.0,-3.257202625274658,-0.03872394561767578,0.30698184381753757,size-v2-iso_ratio-p0045-Scale_class_120_objects-vs-Scale_class_30_objects,small,small,0.0,1,45 centimeters,45
0.07822647945587335,0,Scale class 30 objects,Scale class 240 objects,0,0,0.9954509430391595,1.0454434145715448,large,tiny,-2.0,-0.03872394561767578,-2.4805030822753906,-0.07822647945587335,size-v2-iso_ratio-p0045-Scale_class_30_objects-vs-Scale_class_240_objects,small,small,0.0,1,45 centimeters,45
0.07199156608192014,0,Scale class 120 objects,Scale class 60 objects,0,1,0.7827678761824448,0.8597440214356147,tiny,small,1.0,-3.257202625274658,0.660466194152832,0.07199156608192014,size-v2-iso_ratio-p0045-Scale_class_120_objects-vs-Scale_class_60_objects,small,small,0.0,1,45 centimeters,45
0.15676379827974407,0,Scale class 60 objects,Scale class 240 objects,1,0,0.8597440214356147,1.0454434145715448,small,tiny,-1.0,0.660466194152832,-2.4805030822753906,0.15676379827974407,size-v2-iso_ratio-p0045-Scale_class_60_objects-vs-Scale_class_240_objects,small,small,0.0,0,45 centimeters,45
0.3603300331880539,0,Scale class 30 objects,Scale class 120 objects,0,0,1.091407206044687,0.7230419893415345,huge,tiny,-3.0,-1.5211505889892578,-2.979668140411377,-0.3603300331880539,size-v2-iso_ratio-p0060-Scale_class_30_objects-vs-Scale_class_120_objects,small,small,0.0,1,60 centimeters,60
0.3335068293664176,0,Scale class 240 objects,Scale class 30 objects,0,0,0.9228173484819499,1.091407206044687,tiny,huge,3.0,-2.16536808013916,-1.5211505889892578,0.3335068293664176,size-v2-iso_ratio-p0060-Scale_class_240_objects-vs-Scale_class_30_objects,small,small,0.0,1,60 centimeters,60
0.02862627387455796,0,Scale class 60 objects,Scale class 30 objects,1,0,0.9466464054468124,0.9691714631557707,large,huge,1.0,0.3639354705810547,-1.9867544174194336,0.02862627387455796,size-v2-iso_ratio-p0090-Scale_class_60_objects-vs-Scale_class_30_objects,large,large,0.0,1,90 centimeters,90
0.4912851204465296,0,Scale class 30 objects,Scale class 120 objects,0,1,0.9691714631557707,0.645488331214227,huge,small,-2.0,-1.9867544174194336,1.8285865783691406,-0.4912851204465296,size-v2-iso_ratio-p0090-Scale_class_30_objects-vs-Scale_class_120_objects,large,small,-1.0,1,90 centimeters,90
0.3597780473787806,0,Scale class 240 objects,Scale class 30 objects,0,0,0.9013862792339001,0.9691714631557707,tiny,huge,3.0,-2.701324939727783,-1.9867544174194336,0.3597780473787806,size-v2-iso_ratio-p0090-Scale_class_240_objects-vs-Scale_class_30_objects,small,large,1.0,1,90 centimeters,90
